user_id,total_votes,unique_days,first_vote,last_vote,active_days,cohort_day,retention_day8,ret_group,ret_group_over,ret_group_under,gender,group_id,school_id,grade
1049810,386,14,2023-05-09,2023-05-25,16,2023-05-09,0.7316017316017316,50 이상,50 이상,,F,18101.0,1478.0,2.0
1049873,142,8,2023-05-09,2023-05-23,14,2023-05-09,0.7316017316017316,50 이상,50 이상,,F,37129.0,5520.0,2.0
1050046,47,11,2023-05-09,2023-05-22,13,2023-05-09,0.7316017316017316,50 이상,50 이상,,F,34259.0,5520.0,3.0
1050378,288,13,2023-05-09,2023-05-22,13,2023-05-09,0.7316017316017316,50 이상,50 이상,,M,19667.0,5520.0,2.0
1050425,428,8,2023-05-09,2023-05-16,7,2023-05-09,0.7316017316017316,50 이상,50 이상,,M,11928.0,352.0,2.0
1051571,155,6,2023-05-09,2023-05-14,5,2023-05-09,0.7316017316017316,50 이상,50 이상,,F,9439.0,4516.0,2.0
1051602,33,3,2023-05-09,2023-05-19,10,2023-05-09,0.7316017316017316,50 이상,50 이상,,M,5027.0,5491.0,1.0
1051815,466,9,2023-05-13,2023-05-21,8,2023-05-13,0.46419098143236076,50 미만,,50 미만,F,37952.0,1719.0,1.0
1052084,243,11,2023-05-10,2023-05-21,11,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,28347.0,1478.0,3.0
1053554,105,6,2023-05-09,2023-05-23,14,2023-05-09,0.7316017316017316,50 이상,50 이상,,F,18101.0,1478.0,2.0
1053692,172,8,2023-05-09,2023-05-17,8,2023-05-09,0.7316017316017316,50 이상,50 이상,,M,12015.0,352.0,2.0
1053831,303,15,2023-05-09,2023-05-25,16,2023-05-09,0.7316017316017316,50 이상,50 이상,,F,22968.0,5520.0,3.0
1053832,8,1,2023-05-25,2023-05-25,0,2023-05-25,0.45161290322580644,50 미만,,50 미만,M,9399.0,4516.0,1.0
1053952,208,15,2023-05-09,2023-05-25,16,2023-05-09,0.7316017316017316,50 이상,50 이상,,F,34335.0,5520.0,3.0
1053999,117,6,2023-05-16,2023-05-22,6,2023-05-16,0.23529411764705882,50 미만,,50 미만,F,36664.0,5520.0,3.0
1054224,106,7,2023-05-09,2023-05-18,9,2023-05-09,0.7316017316017316,50 이상,50 이상,,F,321.0,369.0,2.0
1054518,542,16,2023-05-09,2023-05-24,15,2023-05-09,0.7316017316017316,50 이상,50 이상,,F,33890.0,5520.0,3.0
1054638,218,7,2023-05-13,2023-05-20,7,2023-05-13,0.46419098143236076,50 미만,,50 미만,M,36400.0,5520.0,2.0
1055063,120,8,2023-05-10,2023-05-21,11,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,11079.0,5491.0,1.0
1055196,534,16,2023-05-09,2023-05-25,16,2023-05-09,0.7316017316017316,50 이상,50 이상,,M,22968.0,5520.0,3.0
1055322,122,8,2023-05-09,2023-05-22,13,2023-05-09,0.7316017316017316,50 이상,50 이상,,F,33890.0,5520.0,3.0
1056327,344,11,2023-05-09,2023-05-25,16,2023-05-09,0.7316017316017316,50 이상,50 이상,,F,34498.0,5520.0,3.0
1056737,126,9,2023-05-10,2023-05-24,14,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,37129.0,5520.0,2.0
1057948,181,8,2023-05-09,2023-05-18,9,2023-05-09,0.7316017316017316,50 이상,50 이상,,F,18737.0,1478.0,2.0
1058015,558,13,2023-05-09,2023-05-24,15,2023-05-09,0.7316017316017316,50 이상,50 이상,,F,31383.0,5520.0,2.0
1058156,229,14,2023-05-09,2023-05-24,15,2023-05-09,0.7316017316017316,50 이상,50 이상,,M,18101.0,1478.0,2.0
1058255,772,17,2023-05-09,2023-05-25,16,2023-05-09,0.7316017316017316,50 이상,50 이상,,F,36400.0,5520.0,2.0
1059254,455,11,2023-05-11,2023-05-25,14,2023-05-11,0.5095890410958904,50 이상,50 이상,,M,20724.0,5520.0,3.0
1059691,156,11,2023-05-10,2023-05-24,14,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,36505.0,5520.0,3.0
1059818,462,13,2023-05-09,2023-05-24,15,2023-05-09,0.7316017316017316,50 이상,50 이상,,F,18544.0,1478.0,2.0
1059970,362,14,2023-05-09,2023-05-23,14,2023-05-09,0.7316017316017316,50 이상,50 이상,,F,16231.0,5491.0,1.0
1060064,40,5,2023-05-10,2023-05-24,14,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,20724.0,5520.0,3.0
1061241,268,10,2023-05-09,2023-05-25,16,2023-05-09,0.7316017316017316,50 이상,50 이상,,M,30714.0,5520.0,3.0
1061424,184,12,2023-05-09,2023-05-22,13,2023-05-09,0.7316017316017316,50 이상,50 이상,,M,23119.0,5520.0,2.0
1061811,275,13,2023-05-09,2023-05-24,15,2023-05-09,0.7316017316017316,50 이상,50 이상,,F,36505.0,5520.0,3.0
1062059,303,10,2023-05-09,2023-05-21,12,2023-05-09,0.7316017316017316,50 이상,50 이상,,M,36505.0,5520.0,3.0
1062468,658,12,2023-05-13,2023-05-24,11,2023-05-13,0.46419098143236076,50 미만,,50 미만,F,32722.0,1719.0,1.0
1062554,408,16,2023-05-09,2023-05-24,15,2023-05-09,0.7316017316017316,50 이상,50 이상,,F,18101.0,1478.0,2.0
1063391,280,9,2023-05-11,2023-05-25,14,2023-05-11,0.5095890410958904,50 이상,50 이상,,F,27939.0,5520.0,2.0
1063458,446,15,2023-05-10,2023-05-24,14,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,33890.0,5520.0,3.0
1063475,819,15,2023-05-09,2023-05-25,16,2023-05-09,0.7316017316017316,50 이상,50 이상,,M,11104.0,5491.0,1.0
1063480,390,12,2023-05-09,2023-05-23,14,2023-05-09,0.7316017316017316,50 이상,50 이상,,M,36505.0,5520.0,3.0
1063702,276,10,2023-05-10,2023-05-20,10,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,34645.0,5520.0,3.0
1063812,461,14,2023-05-10,2023-05-25,15,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,22968.0,5520.0,3.0
1064099,740,17,2023-05-09,2023-05-25,16,2023-05-09,0.7316017316017316,50 이상,50 이상,,M,36400.0,5520.0,2.0
1064172,455,6,2023-05-20,2023-05-25,5,2023-05-20,0.6993865030674846,50 이상,50 이상,,F,39419.0,4426.0,1.0
1064339,100,8,2023-05-09,2023-05-20,11,2023-05-09,0.7316017316017316,50 이상,50 이상,,M,9350.0,4516.0,1.0
1065231,340,16,2023-05-10,2023-05-25,15,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,21543.0,5520.0,2.0
1065317,307,11,2023-05-09,2023-05-21,12,2023-05-09,0.7316017316017316,50 이상,50 이상,,F,18737.0,1478.0,2.0
1065582,128,8,2023-05-09,2023-05-17,8,2023-05-09,0.7316017316017316,50 이상,50 이상,,F,9439.0,4516.0,2.0
1065929,152,10,2023-05-09,2023-05-20,11,2023-05-09,0.7316017316017316,50 이상,50 이상,,F,37601.0,1478.0,3.0
1066192,35,8,2023-05-09,2023-05-22,13,2023-05-09,0.7316017316017316,50 이상,50 이상,,F,34645.0,5520.0,3.0
1066232,236,10,2023-05-09,2023-05-18,9,2023-05-09,0.7316017316017316,50 이상,50 이상,,F,11318.0,352.0,3.0
1066553,259,13,2023-05-09,2023-05-25,16,2023-05-09,0.7316017316017316,50 이상,50 이상,,M,8323.0,4516.0,1.0
1066708,680,17,2023-05-09,2023-05-25,16,2023-05-09,0.7316017316017316,50 이상,50 이상,,F,36505.0,5520.0,3.0
1066749,412,9,2023-05-10,2023-05-23,13,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,24236.0,1478.0,3.0
1067380,279,10,2023-05-13,2023-05-22,9,2023-05-13,0.46419098143236076,50 미만,,50 미만,F,11104.0,5491.0,1.0
1068610,324,15,2023-05-09,2023-05-23,14,2023-05-09,0.7316017316017316,50 이상,50 이상,,M,34351.0,5520.0,3.0
1068718,637,12,2023-05-10,2023-05-22,12,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,29558.0,5520.0,2.0
1069108,119,9,2023-05-10,2023-05-22,12,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,27097.0,5520.0,2.0
1069156,663,14,2023-05-10,2023-05-25,15,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,34645.0,5520.0,3.0
1069859,446,15,2023-05-10,2023-05-24,14,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,18225.0,1478.0,2.0
1069866,60,9,2023-05-11,2023-05-24,13,2023-05-11,0.5095890410958904,50 이상,50 이상,,F,40148.0,5372.0,1.0
1069893,166,9,2023-05-09,2023-05-23,14,2023-05-09,0.7316017316017316,50 이상,50 이상,,F,915.0,369.0,1.0
1070178,437,12,2023-05-09,2023-05-21,12,2023-05-09,0.7316017316017316,50 이상,50 이상,,F,31383.0,5520.0,2.0
1070183,124,11,2023-05-09,2023-05-21,12,2023-05-09,0.7316017316017316,50 이상,50 이상,,F,9403.0,4516.0,1.0
1070252,113,5,2023-05-10,2023-05-16,6,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,22172.0,5491.0,1.0
1070671,49,5,2023-05-09,2023-05-19,10,2023-05-09,0.7316017316017316,50 이상,50 이상,,M,8338.0,4516.0,1.0
1070818,259,14,2023-05-10,2023-05-24,14,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,22968.0,5520.0,3.0
1071395,174,5,2023-05-10,2023-05-15,5,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,8338.0,4516.0,1.0
1072107,157,13,2023-05-10,2023-05-25,15,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,5028.0,5491.0,1.0
1072189,598,9,2023-05-10,2023-05-18,8,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,20362.0,5491.0,1.0
1072453,260,9,2023-05-10,2023-05-21,11,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,12343.0,352.0,1.0
1072598,76,10,2023-05-10,2023-05-24,14,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,12015.0,352.0,2.0
1074232,20,2,2023-05-10,2023-05-11,1,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,9568.0,4516.0,1.0
1074277,24,3,2023-05-10,2023-05-16,6,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,9081.0,369.0,1.0
1074587,18,1,2023-05-10,2023-05-10,0,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,20362.0,5491.0,1.0
1074645,454,12,2023-05-10,2023-05-22,12,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,16231.0,5491.0,1.0
1074646,151,10,2023-05-11,2023-05-21,10,2023-05-11,0.5095890410958904,50 이상,50 이상,,M,16231.0,5491.0,1.0
1074841,514,13,2023-05-10,2023-05-23,13,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,20362.0,5491.0,1.0
1075153,58,1,2023-05-10,2023-05-10,0,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,9350.0,4516.0,1.0
1075165,173,13,2023-05-10,2023-05-24,14,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,9350.0,4516.0,1.0
1075190,282,10,2023-05-10,2023-05-23,13,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,8545.0,4516.0,1.0
1075644,7,3,2023-05-11,2023-05-25,14,2023-05-11,0.5095890410958904,50 이상,50 이상,,F,5951.0,4516.0,1.0
1075761,23,4,2023-05-10,2023-05-25,15,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,10955.0,352.0,2.0
1076672,145,10,2023-05-10,2023-05-24,14,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,9350.0,4516.0,1.0
1076771,70,8,2023-05-10,2023-05-23,13,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,9350.0,4516.0,1.0
1076988,351,15,2023-05-10,2023-05-24,14,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,15646.0,5520.0,3.0
1077042,46,6,2023-05-10,2023-05-23,13,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,36505.0,5520.0,3.0
1077441,9,2,2023-05-10,2023-05-11,1,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,4763.0,271.0,1.0
1077653,170,15,2023-05-10,2023-05-25,15,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,17950.0,1478.0,2.0
1077685,90,3,2023-05-10,2023-05-16,6,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,18171.0,1478.0,2.0
1078060,248,11,2023-05-10,2023-05-21,11,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,11104.0,5491.0,1.0
1078393,136,10,2023-05-10,2023-05-24,14,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,34645.0,5520.0,3.0
1078405,281,10,2023-05-10,2023-05-24,14,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,19945.0,5520.0,2.0
1078636,295,10,2023-05-10,2023-05-19,9,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,20362.0,5491.0,1.0
1078669,318,13,2023-05-10,2023-05-25,15,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,20362.0,5491.0,1.0
1078712,173,8,2023-05-10,2023-05-20,10,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,21543.0,5520.0,2.0
1078730,23,3,2023-05-10,2023-05-14,4,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,12277.0,352.0,1.0
1078778,464,15,2023-05-10,2023-05-24,14,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,22260.0,5520.0,3.0
1078998,231,12,2023-05-13,2023-05-25,12,2023-05-13,0.46419098143236076,50 미만,,50 미만,F,18737.0,1478.0,2.0
1079285,280,11,2023-05-10,2023-05-23,13,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,21543.0,5520.0,2.0
1079348,273,10,2023-05-10,2023-05-25,15,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,34645.0,5520.0,3.0
1079919,346,13,2023-05-10,2023-05-25,15,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,23119.0,5520.0,2.0
1080412,362,14,2023-05-10,2023-05-23,13,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,34335.0,5520.0,3.0
1080907,52,5,2023-05-10,2023-05-23,13,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,17761.0,1478.0,2.0
1081063,206,7,2023-05-10,2023-05-20,10,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,36400.0,5520.0,2.0
1081164,116,6,2023-05-11,2023-05-18,7,2023-05-11,0.5095890410958904,50 이상,50 이상,,F,28347.0,1478.0,3.0
1081256,248,10,2023-05-10,2023-05-21,11,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,20928.0,5520.0,2.0
1081700,280,15,2023-05-10,2023-05-24,14,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,37129.0,5520.0,2.0
1082102,603,16,2023-05-10,2023-05-25,15,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,36400.0,5520.0,2.0
1082175,118,10,2023-05-13,2023-05-23,10,2023-05-13,0.46419098143236076,50 미만,,50 미만,M,6634.0,5491.0,1.0
1082312,432,12,2023-05-10,2023-05-22,12,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,28347.0,1478.0,3.0
1082436,160,10,2023-05-10,2023-05-21,11,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,17950.0,1478.0,2.0
1082513,250,11,2023-05-10,2023-05-24,14,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,15646.0,5520.0,3.0
1082618,415,13,2023-05-10,2023-05-25,15,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,34351.0,5520.0,3.0
1083113,687,16,2023-05-10,2023-05-25,15,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,29558.0,5520.0,2.0
1083512,166,10,2023-05-10,2023-05-24,14,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,24499.0,1478.0,3.0
1083606,524,9,2023-05-10,2023-05-18,8,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,27939.0,5520.0,2.0
1083889,153,6,2023-05-10,2023-05-16,6,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,19945.0,5520.0,2.0
1083989,166,4,2023-05-10,2023-05-13,3,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,21543.0,5520.0,2.0
1084037,404,13,2023-05-10,2023-05-23,13,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,24499.0,1478.0,3.0
1084071,279,15,2023-05-10,2023-05-24,14,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,20724.0,5520.0,3.0
1084077,516,11,2023-05-10,2023-05-21,11,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,41180.0,1478.0,3.0
1084254,515,10,2023-05-15,2023-05-24,9,2023-05-15,0.29207920792079206,50 미만,,50 미만,F,4556.0,5491.0,1.0
1084275,428,12,2023-05-10,2023-05-24,14,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,41201.0,1478.0,3.0
1084377,691,13,2023-05-10,2023-05-22,12,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,34645.0,5520.0,3.0
1084727,430,14,2023-05-10,2023-05-25,15,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,11104.0,5491.0,1.0
1084952,306,6,2023-05-17,2023-05-23,6,2023-05-17,0.2753623188405797,50 미만,,50 미만,F,16231.0,5491.0,1.0
1085098,599,16,2023-05-10,2023-05-25,15,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,20724.0,5520.0,3.0
1085141,133,6,2023-05-10,2023-05-17,7,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,34498.0,5520.0,3.0
1085672,596,16,2023-05-10,2023-05-25,15,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,20724.0,5520.0,3.0
1085726,179,15,2023-05-10,2023-05-25,15,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,36505.0,5520.0,3.0
1085894,81,8,2023-05-10,2023-05-24,14,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,28347.0,1478.0,3.0
1085935,344,14,2023-05-10,2023-05-24,14,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,21543.0,5520.0,2.0
1086643,309,9,2023-05-10,2023-05-22,12,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,41201.0,1478.0,3.0
1086794,48,3,2023-05-10,2023-05-12,2,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,18737.0,1478.0,2.0
1086878,459,9,2023-05-11,2023-05-19,8,2023-05-11,0.5095890410958904,50 이상,50 이상,,F,32097.0,1478.0,3.0
1087460,179,8,2023-05-10,2023-05-23,13,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,18171.0,1478.0,2.0
1087582,415,13,2023-05-10,2023-05-25,15,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,19667.0,5520.0,2.0
1087583,91,4,2023-05-10,2023-05-13,3,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,20362.0,5491.0,1.0
1087960,110,8,2023-05-10,2023-05-20,10,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,20928.0,5520.0,2.0
1087981,863,14,2023-05-10,2023-05-25,15,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,20362.0,5491.0,1.0
1088507,85,8,2023-05-10,2023-05-22,12,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,12564.0,1478.0,3.0
1088786,293,14,2023-05-10,2023-05-24,14,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,31383.0,5520.0,2.0
1089040,257,13,2023-05-10,2023-05-24,14,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,19945.0,5520.0,2.0
1089245,214,11,2023-05-10,2023-05-22,12,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,36400.0,5520.0,2.0
1089675,833,15,2023-05-10,2023-05-24,14,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,36400.0,5520.0,2.0
1089975,644,15,2023-05-10,2023-05-24,14,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,36400.0,5520.0,2.0
1090874,206,5,2023-05-11,2023-05-16,5,2023-05-11,0.5095890410958904,50 이상,50 이상,,F,41996.0,5372.0,2.0
1091180,721,9,2023-05-11,2023-05-19,8,2023-05-11,0.5095890410958904,50 이상,50 이상,,F,42037.0,5372.0,2.0
1091211,236,6,2023-05-11,2023-05-18,7,2023-05-11,0.5095890410958904,50 이상,50 이상,,M,42042.0,5372.0,2.0
1091749,405,10,2023-05-11,2023-05-21,10,2023-05-11,0.5095890410958904,50 이상,50 이상,,F,42100.0,5372.0,2.0
1093027,140,4,2023-05-11,2023-05-14,3,2023-05-11,0.5095890410958904,50 이상,50 이상,,F,42037.0,5372.0,2.0
1093748,110,4,2023-05-11,2023-05-14,3,2023-05-11,0.5095890410958904,50 이상,50 이상,,M,42351.0,5372.0,2.0
1093752,303,10,2023-05-11,2023-05-23,12,2023-05-11,0.5095890410958904,50 이상,50 이상,,F,18331.0,1478.0,2.0
1093769,276,9,2023-05-10,2023-05-24,14,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,33890.0,5520.0,3.0
1094084,165,9,2023-05-12,2023-05-24,12,2023-05-12,0.5290322580645161,50 이상,50 이상,,F,42576.0,5372.0,2.0
1094588,276,11,2023-05-10,2023-05-22,12,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,12564.0,1478.0,3.0
1094797,154,10,2023-05-10,2023-05-20,10,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,23119.0,5520.0,2.0
1095055,183,11,2023-05-10,2023-05-23,13,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,36664.0,5520.0,3.0
1095128,293,10,2023-05-11,2023-05-20,9,2023-05-11,0.5095890410958904,50 이상,50 이상,,M,42042.0,5372.0,2.0
1095629,203,11,2023-05-12,2023-05-24,12,2023-05-12,0.5290322580645161,50 이상,50 이상,,F,42576.0,5372.0,2.0
1095754,53,5,2023-05-10,2023-05-15,5,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,22172.0,5491.0,1.0
1095810,114,6,2023-05-11,2023-05-24,13,2023-05-11,0.5095890410958904,50 이상,50 이상,,M,41201.0,1478.0,3.0
1095986,179,7,2023-05-11,2023-05-20,9,2023-05-11,0.5095890410958904,50 이상,50 이상,,F,34008.0,5372.0,2.0
1096471,996,9,2023-05-12,2023-05-20,8,2023-05-12,0.5290322580645161,50 이상,50 이상,,M,42037.0,5372.0,2.0
1096565,253,10,2023-05-10,2023-05-24,14,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,37129.0,5520.0,2.0
1096608,300,9,2023-05-10,2023-05-22,12,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,18101.0,1478.0,2.0
1096618,124,16,2023-05-10,2023-05-25,15,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,17891.0,1478.0,2.0
1096641,23,3,2023-05-12,2023-05-15,3,2023-05-12,0.5290322580645161,50 이상,50 이상,,M,42351.0,5372.0,2.0
1097296,492,10,2023-05-11,2023-05-22,11,2023-05-11,0.5095890410958904,50 이상,50 이상,,F,18770.0,1478.0,3.0
1097341,330,15,2023-05-10,2023-05-25,15,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,19945.0,5520.0,2.0
1097477,149,7,2023-05-11,2023-05-18,7,2023-05-11,0.5095890410958904,50 이상,50 이상,,M,41996.0,5372.0,2.0
1097932,254,11,2023-05-11,2023-05-22,11,2023-05-11,0.5095890410958904,50 이상,50 이상,,F,42042.0,5372.0,2.0
1098248,261,12,2023-05-11,2023-05-23,12,2023-05-11,0.5095890410958904,50 이상,50 이상,,F,30540.0,1478.0,3.0
1098256,210,13,2023-05-11,2023-05-23,12,2023-05-11,0.5095890410958904,50 이상,50 이상,,F,34008.0,5372.0,2.0
1098471,112,7,2023-05-10,2023-05-16,6,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,29446.0,1478.0,3.0
1098581,257,13,2023-05-10,2023-05-23,13,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,30540.0,1478.0,3.0
1098717,399,15,2023-05-10,2023-05-25,15,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,30714.0,5520.0,3.0
1098752,84,8,2023-05-10,2023-05-24,14,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,34335.0,5520.0,3.0
1098761,286,10,2023-05-11,2023-05-23,12,2023-05-11,0.5095890410958904,50 이상,50 이상,,F,42919.0,5372.0,2.0
1098852,256,9,2023-05-11,2023-05-20,9,2023-05-11,0.5095890410958904,50 이상,50 이상,,F,34008.0,5372.0,2.0
1099207,281,11,2023-05-11,2023-05-23,12,2023-05-11,0.5095890410958904,50 이상,50 이상,,F,41996.0,5372.0,2.0
1099436,670,14,2023-05-10,2023-05-25,15,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,27097.0,5520.0,2.0
1100179,343,15,2023-05-10,2023-05-25,15,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,30540.0,1478.0,3.0
1100570,53,4,2023-05-11,2023-05-16,5,2023-05-11,0.5095890410958904,50 이상,50 이상,,F,42042.0,5372.0,2.0
1100674,218,13,2023-05-10,2023-05-25,15,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,22581.0,5520.0,2.0
1100842,128,6,2023-05-11,2023-05-17,6,2023-05-11,0.5095890410958904,50 이상,50 이상,,M,42919.0,5372.0,2.0
1101060,118,10,2023-05-10,2023-05-22,12,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,36664.0,5520.0,3.0
1101088,290,9,2023-05-11,2023-05-19,8,2023-05-11,0.5095890410958904,50 이상,50 이상,,M,32159.0,1478.0,3.0
1101418,369,9,2023-05-10,2023-05-19,9,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,37601.0,1478.0,3.0
1101513,145,11,2023-05-10,2023-05-25,15,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,10196.0,369.0,3.0
1101546,352,13,2023-05-10,2023-05-25,15,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,5027.0,5491.0,1.0
1101817,144,4,2023-05-10,2023-05-13,3,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,37129.0,5520.0,2.0
1101945,406,14,2023-05-11,2023-05-25,14,2023-05-11,0.5095890410958904,50 이상,50 이상,,M,34008.0,5372.0,2.0
1102028,233,12,2023-05-10,2023-05-25,15,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,31383.0,5520.0,2.0
1102079,442,12,2023-05-10,2023-05-25,15,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,19945.0,5520.0,2.0
1102274,350,11,2023-05-10,2023-05-23,13,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,34007.0,5520.0,3.0
1102321,226,11,2023-05-10,2023-05-25,15,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,19945.0,5520.0,2.0
1102329,198,6,2023-05-10,2023-05-17,7,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,17929.0,1478.0,2.0
1102421,175,12,2023-05-10,2023-05-21,11,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,16231.0,5491.0,1.0
1102560,162,9,2023-05-10,2023-05-24,14,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,33890.0,5520.0,3.0
1102695,309,13,2023-05-10,2023-05-25,15,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,10168.0,369.0,3.0
1102929,91,10,2023-05-10,2023-05-24,14,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,34498.0,5520.0,3.0
1103575,636,14,2023-05-10,2023-05-25,15,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,20362.0,5491.0,1.0
1103682,288,10,2023-05-11,2023-05-20,9,2023-05-11,0.5095890410958904,50 이상,50 이상,,F,28490.0,5372.0,2.0
1103885,240,11,2023-05-10,2023-05-24,14,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,18544.0,1478.0,2.0
